fname,summary
test_172,"톰은 음식 코너에서 기다린 끝에 치킨이 덜 익은 샌드위치를 받았기 때문에 점심을 잘 먹지 못했다. 케서린은 집에서 점심을 싸와서 먹었다. 그들은 패스트푸드에 대해 이야기하고, 케서린은 패스트푸드가 건강에 좋지 않다고 생각한다."
test_173,"#Person1#은 #Person2#가 레모네이드, 바비큐 윙, 그리고 베이비 백 립을 주문하는 것을 도와줍니다."
test_174,"#Person2#는 #Person1#의 도움으로 더블 치즈버거, 컬리프라이, 그리고 펩시를 주문했습니다."
test_175,#Person2#는 머핀을 구웠고 #Person1#는 #Person2#에게 반숙 계란을 만들어 달라고 요청했다. #Person1#는 #Person2#가 너무 까다롭다고 생각한다.
test_176,#Person1#은 #Person2#를 그랜드 호텔로 데려다 줄 것입니다.
test_177,#Person1#은 #Person2#에게 사진을 찍어달라고 요청합니다.
test_178,"#Person2#는 내일 #Person1#의 호텔에 빈 방이 없어서, #Person1#은 #Person2#에게 선셋 호텔을 추천한다."
test_179,"#Person2#는 미국에 공부하러 가려고 비자 신청을 했고, #Person1#는 #Person2#에게 미국 비자 신청에 대해 물어봤다."
test_180,"#Person2#는 Anne에게 다시 만나자고 제안하지만, Anne은 거절한다."
test_181,"Mary는 #Person1#에게 인터넷 쇼핑이 편리하고 저렴하다고 말하고, #Person1#에게 온라인 은행 계좌를 개설하라고 조언한다."
test_182,#Person2#는 미국 회사에서 일한 적이 없기 때문에 미국식 회계에 익숙하지 않습니다. #Person1#은 #Person2#에게 회계 프로세스의 기본적인 개념에 대해 묻습니다.
test_183,제인은 피터에게 7월 16일부터 23일까지 시안에 가는 계획을 알려준다. 피터는 관심이 있다. 그들은 또한 휴가 때 어디로 가고 싶은지에 대해 이야기한다.
test_184,"#Person2#는 #Person1#의 도움으로 딸을 위해 로맨스 영화를 빌립니다. #Person2#는 회원 카드를 발급받고, 영화 대여비를 지불하고, 영화를 반납하는 날짜를 확인합니다."
test_185,#Person1#이 Mr. Lee에게 전화를 건다. #Person2#는 Mr. Lee에게 전화를 받는다.
test_186,#Person2#는 #Person1#에게 공항이 닫혀서 내일 아침까지 비행기가 출발하지 않는다고 말합니다. #Person1#는 공항 호텔에서 묵게 되었습니다.
test_187,#Person1#과 #Person2#는 지난번에 놓친 식사에 대한 보답을 어떻게 할지에 대해 논의하고 있다.
test_188,"#Person2#는 성적 스트레스 때문에 불면증을 겪고 있다. #Person1#은 #Person2#에게 마음을 가라앉히고 하루 중에 쉬는 시간을 가지라고 조언한다. #Person1#은 음악을 듣는 것을 추천하고, #Person2#는 바로 시도해 볼 것이다."
test_189,"#Person1#은 주방을 바꾸고 싶어하고, #Person2#는 그 이유를 묻습니다."
test_190,Sterling과 Walter는 그들의 새 선생님에 대해 이야기하고 있다.
test_191,#Person2#는 검사 결과를 받고 싶어합니다. #Person1#은 #Person2#에게 상담을 예약하라고 요청합니다. #Person2#는 오늘 오후에 #Person1#을 만나러 갈 것입니다.
test_192,"Martin은 Eliza 선생님에게 시험 준비가 잘 되고 있으며, 아르바이트를 통해 용돈을 벌고 있다고 말한다. Martin은 학생 복지회에 대해 매우 만족하고 있다."
test_193,"#Person1#은 소포를 한국으로 보내고 싶어합니다. #Person2#는 두 가지 방법을 추천하고, #Person1#은 더 저렴한 방법을 선택합니다."
test_194,#Person1#이 결혼식에 핸드폰을 잃어버렸다. Linda는 #Person1#의 여동생에게 전화를 걸고 빵집에 전화를 걸어 핸드폰을 찾을 것이다.
test_195,"#Person1#은 미국에서 왔고, #Person2#는 #Person1#에게 음료를 제공한다."
test_196,"#Person1#은 여름 방학 동안 쉬고 싶어하지만, #Person2#는 사업 수업을 듣고 아르바이트를 하려고 계획하고 있다."
test_197,#Person2#가 Mary에게 오늘 아침에 우유 배달하러 갔다가 큰 가지에 부딪힌 이야기를 한다.
test_198,"#Person1#은 #Person2#에게 회사에서의 경험에 대해 묻습니다. #Person2#는 예전보다 더 오랜 시간을 일하고, 더 많이 벌며, 회사에 기여하고 있습니다."
test_199,"#Person1#이 #Person2#의 도움을 받아 통장 개설을 하고, #Person2#는 #Person1#에게 보통 예금 통장에 이자가 붙지 않는 이유를 설명합니다."
test_200,#Person1#은 중국 음식을 먹고 싶어한다. #Person2#는 여덟 개의 요리 스타일을 소개하지만 #Person1#은 매운 음식을 못 먹는다. 그래서 #Person2#는 베이징 요리를 추천하고 #Person1#에게 전취덕 식당을 가보라고 조언한다.
test_201,"#Person2#는 #Person1#에게 상사와의 회의 결과를 알려줍니다. #Person1#는 배송을 빨리 하기로 결정하고, #Person2#는 동의합니다."
test_202,#Person1#이 방에서 독서등을 깨뜨렸습니다. #Person2#는 #Person1#에게 양식을 작성하라고 요청하고 새 걸로 교체해 줄 것입니다.
test_203,"#Person1#은 2006 회계연도 마케팅 계획에 대해 이야기하고, #Person2#는 젊은 소비자들을 끌어들이고 이미지를 새롭게 하는 목표를 설정했습니다."
test_204,"#Person2#는 #Person1#에게 휴가 때 유럽을 여행할 계획이라고 말한다. #Person2#는 파리, 니스, 밀라노, 에든버러를 방문할 예정이다."
test_205,Jimmy Fox는 중형차를 예약했지만 이용할 수 없습니다. #Person2#는 사과하고 보험과 대여료에 대해 할인을 제공할 것입니다.
test_206,#Person1#은 카드게임을 하고 싶어한다. #Person2#는 #Person1#에게 숙제를 보여주고 5분 동안 카드게임을 하라고 허락한다.
test_207,"Ann은 Mr. Jones에게 이번 주의 회의 일정을 알려주고, 그는 커피를 마시러 가려고 합니다."
test_208,"#Person2#는 지리 수업을 위해 지형이 표시된 세계 지도를 보고 있다. #Person1#는 그것이 흥미롭다고 생각하고, #Person1#는 더 많은 정보를 찾기 위해 인터넷을 검색하거나 #Person2#의 수업에 참석할 수도 있다."
test_209,#Person2#는 방에 담배 냄새가 너무 심어서 방을 바꾸고 싶어합니다. #Person1#는 금연 방을 마련해줄 것입니다.
test_210,"Bill이 젖어 있는 페인트를 밟고, #Person1#은 Bill에게 앞으로 더 조심하라고 말한다. 그들은 작업자들이 표지판을 세우려고 젖어 있는 시멘트를 걸어가는 것을 본다."
test_211,#Person1#은 가야 합니다. #Person2#는 #Person1#에게 한 잔 더 하자고 제안하지만 #Person1#은 거절합니다. 그들은 서로의 번호를 교환합니다.
test_212,Bill이 Jim에게 Dick이 아팠지만 이제는 괜찮다고 말한다.
test_213,"#Person2#는 #Person1#에게 #Person2#가 최저임금을 받으면서 야근을 하고 있다고 말한다. #Person1#는 #Person2#에게 그만두라고 조언하지만, #Person2#는 다른 일자리를 찾지 못할까 봐 걱정한다."
test_214,"Lisa는 #Person1#에게 Mark가 바람 피우고 있다는 것을 알게 되었다고 말한다. Lisa는 그녀의 남편에게 그 여자에 대해 물어보고, 그가 계속해서 어설픈 핑계를 대다가 결국 잘못을 자백했다고 말한다."
test_215,#Person2#의 의사는 #Person2#에게 빨간 고기를 줄이고 식단을 정리하라고 조언했다.
test_216,"#Person1#은 #Person2#에게 떠나야 한다고 말하고, #Person2#는 #Person1#을 붙잡으려 하지만, #Person1#은 떠나기로 결정한다."
test_217,"#Person2#는 #Person1#에게 도서관 이용 방법을 알려주고, #Person1#은 회화 영어 관련 책 두 권을 대출할 예정입니다."
test_218,"#Person1#과 #Person2#는 좋은 날씨에 대해 이야기하고, #Person1#은 이번 주말에 해변에 가는 것을 제안한다."
test_219,"#Person1#은 박물관에서 사진 촬영이 금지되어 있다고 #Person2#에게 알려주고, #Person2#의 카메라를 잠시 맡아달라고 요청한다."
test_220,#Person2#는 대출 신청에 대한 정보를 얻고 싶어합니다. #Person1#는 #Person2#에게 대출 정책의 일반적인 조건을 소개합니다. #Person2#는 신용 점수가 너무 낮아 대출을 받을 수 없습니다.
test_221,#Person1#은 모니카의 발표가 성공적이었다고 생각한다. 모니카는 #Person1#에게 그녀가 여러 부서의 동료들의 도움을 받았다고 말한다.
test_222,"#Person1#은 톰에게 뛰러 가자고 제안하지만, 톰은 아침에 뛰는 것을 좋아한다. 그래서 그들은 내일 아침에 함께 뛰기로 계획한다."
test_223,"#Person1#은 #Person2#의 일본 레스토랑에 대해 묻고, #Person2#는 #Person1#에게 영업 시간을 알려줍니다."
test_224,#Person1#이 Simpson 씨에게 점심 식사를 제안하고 Simpson 씨가 수락했습니다.
test_225,#Person1#은 데이트 상대와 함께 레스토랑에 가려고 합니다. #Person2#는 그레이머시 타번을 추천하고 예약을 해줍니다.
test_226,#Person1#은 #Person2#의 도움으로 음식과 음료를 주문하고 결제합니다.
test_227,"#Person1#과 #Person2#는 각자의 나라에서 인기가 있는 스포츠에 대해 이야기한다. #Person1#의 나라에서는 골프와 익스트림 스포츠가 인기가 있고, #Person2#의 나라에서는 축구, 농구, 테니스, 럭비가 인기가 있다."
test_228,#Person2#는 23일에 헬싱키로 가고 29일에 돌아오는 비행기를 예약하고 싶어합니다. #Person1#는 #Person2#에게 하루 전 자정에 출발하는 비행기를 추천합니다. #Person2#는 동의하고 채식 기내식을 요청합니다.
test_229,#Person1#은 내일 할머니를 만나러 플로리다로 갈 예정입니다.
test_230,#Person1#과 #Person2#는 호주에 가고 싶어합니다.
test_231,"Laura는 외모를 유지하기 위해 헬스장에 가고, #Person1#은 걷기를 운동 삼아 많이 한다. Laura는 #Person1#에게 헬스장에 같이 가자고 제안하지만, #Person1#은 거절한다."
test_232,"#Person2#는 #Person1#에게 시카고에서 태어나고, 링컨 고등학교를 졸업하고, 1995년에 뮌헨에서 2년 동안 살았다고 말했다."
test_233,"#Person1#이 새 정장을 #Person2#에게 보여주고, #Person2#는 그것이 좋은 거래라고 생각하지 않는다."
test_234,"Ann은 Robin에게 mountain lake cycle tour에 대해 인터뷰합니다. Robin은 Ann에게 투어가 경주가 아니라고 말하고, 참가자 수, 편도에 걸리는 시간, 그리고 출발 시간에 대해 설명합니다."
test_235,"#Person1#은 #Person2#에게 젓는 컴파리와 싱어를 추천하고, #Person2#는 그것들을 즐깁니다."
test_236,#Person1#이 Gregory를 점심 식사에 초대한다. #Person1#은 지난 주말에 번지 점프를 했다고 Gregory에게 말하고 Gregory에게도 시도해보라고 권한다.
test_237,"#Person1#은 노르망디 상륙작전에 대한 정보를 찾고 싶어한다. #Person2#는 #Person1#에게 인터넷에서 검색하라고 조언하고, 자세한 정보를 얻기 위해 역사책을 읽는 것을 제안한다."
test_238,#Person2#는 체육관에 처음 왔고 어디서 시작해야 할지 모른다. #Person1#은 #Person2#에게 기계 사용법을 가르치고 철봉 운동 전에 스트레칭을 하라고 조언한다.
test_239,#Person2#는 #Person1#에게 캠퍼스 서쪽에 학생들을 위한 주차 건물이 있다고 말합니다. #Person2#는 그곳이 꽉 찼는지 모릅니다.
test_240,"Emily는 미국에서 받은 첫 급여에 대해 Susan에게 상담한다. Susan은 Emily에게 FICA와 SUI 세금이 무엇인지, 그리고 Medicare와 건강 보험 계획에서 공제되는 이유를 설명한다."
test_241,"#Person2#가 #Person1#에게 자판기를 어떻게 사용하는지 가르치고, #Person1#은 자판기가 믿음직하지 않다고 생각합니다."
test_242,#Person2#는 #Person1#에게 겨울 방학 때 태국에 있는 여자친구를 만나러 간다고 말한다. #Person2#는 그들이 인터넷으로 알고 지내다가 약혼할 계획이라고 말한다.
test_243,제임스는 케이트의 새 가구를 칭찬한다. 케이트는 제임스에게 카펫이 새 것인지 아니면 예전 것을 청소한 것인지 물어본다.
test_244,"#Person2#는 Bill에게 하루 운동 일정표를 주고, Bill은 그것에 대해 불행해한다."
test_245,#Person1#은 과학 과목에 등록하고 싶어한다. #Person2#는 #Person1#이 수학이 약해서 과학 과목을 들어야 한다고 생각한다.
test_246,"Tim은 #Person1#에게 그의 프로젝트와 더 환경친화적인 삶을 사는 방법에 대해 이야기한다. Tim은 자전거를 타고 학교에 가고, 학교에서 사용하는 종이를 줄이고, 학교 매점에서 음료수가 들어있는 자판기를 없애려고 한다."
test_247,"#Person1#은 크리스마스가 다가오면서 일이 더 많아지고, 사람들이 화를 내며 요구하기 때문에 피곤하다고 토니에게 불평한다."
test_248,Sue는 Bill의 케이크를 먹지 않는 이유는 의사가 특정 음식을 피하라고 했기 때문입니다. Bill은 그녀를 위해 뜨거운 스프를 가져다 줄 것입니다.
test_249,#Person2#는 여름 옷을 사고 싶어합니다. #Person1#은 #Person2#에게 세일 중인 티셔츠와 치마를 추천합니다. #Person2#는 치마를 구매합니다.
test_250,#Person1#은 표를 받으려고 했지만 #Person2#은 #Person1#이 재확인하지 않았다고 말했다.
test_251,#Person1#과 #Person2#는 부활절에 가족들이 모이는 것을 보고 있다.
test_252,"#Person1#은 #Person2#에게 토니가 나쁜 습관을 가지고 있다고 말한다. #Person2#는 #Person1#에게 애정과 인내심, 그리고 존중으로 대하라고 조언한다."
test_253,#Person1#이 #Person2#에게 Julie와 Alex가 결혼했다고 말한다. #Person1#은 그들의 총각 파티에 대해 이야기하고 #Person2#는 자신의 친구 Wendy의 결혼 파티를 준비 중이라고 말한다.
test_254,#Person1#은 #Person2#에게 투표용지를 받는 데 도움을 주고 투표하는 방법을 안내합니다.
test_255,"#Person1#과 #Person2#는 회사가 인원 감축을 할 것이라는 소식을 듣고, 그들이 잘릴 것 같다고 생각하는 사람에 대해 이야기한다. 그들은 조지, 앤디, 리사, 마이클이 잘릴 것 같지 않다고 생각한다. #Person1#은 나일 수도 있다고 생각한다. #Person2#는 난 그런 걱정을 하지 않는다."
test_256,#Person1#과 #Person2#는 중국 드라마 '중국식 이혼'에 대해 이야기한다. 그들은 이혼율이 증가하는 이유가 젊은이들이 빨리 결혼하는 것을 선호하기 때문이라고 생각한다. 그들은 또한 중국의 독자 세대가 결혼에 대해 아는 것이 별로 없다고 생각한다.
test_257,#Person1#과 Judy는 여행에 필요한 예산을 계산하고 있다. 그들은 교통비와 호텔비에 대해 이야기하고 있다.
test_258,#Person1#이 #Person2#에게 메리가 파리에서 제로드와 결혼했다고 말한다. #Person2#는 놀랐다.
test_259,"#Person2#가 지갑을 잃어버려서 #Person1#에게 돈을 빌리고, #Person1#이 #Person2#를 책 구매와 주유소 방문에 동행한다."
test_260,"#Person1#은 #Person2#에게 주요 공급업체 두 곳이 합병했다는 소식을 전한다. #Person2#는 그것이 믿기지 않지만, #Person1#은 그것이 사실이라고 말한다."
test_261,"톰은 조에게 그의 새 조수가 잘 도와준다고 말하지만, 조는 그녀가 거만하다고 생각한다."
test_262,"Sarah는 회의에서 제안을 하지 못해서 속상해하고 있다. #Person1#은 회의 주재자인 Bob이 가끔 좀 강하게 나온다고 말하고, Sarah에게 짧고 간결하게 말하라고 조언한다."
test_263,"#Person2#는 #Person1#에게 이슬람에 관한 프로그램을 보여주고, 무슬림들이 메카로 순례를 가는 것을 설명한다. 그들은 또한 다른 신앙의 순례에 대해 이야기한다."
test_264,Mike는 Ted가 Jenny를 좋아하는 것을 알아차리고 그에게 감정을 표현하라고 조언한다. Ted는 그녀가 자신을 거절할까 두려워한다.
test_265,"#Person2#는 #Person1#에게 화가 날 때 어떻게 해야 하는지, 그리고 화를 푸는 방법에 대해 설명합니다."
test_266,#Person1#의 아빠가 #Person1#에게 뉴질랜드에 있는 가족에 대해 이야기하고 있다. #Person1#의 아빠는 #Person1#에게 Bill이 #Person1#의 외삼촌이고 Sarah와 Jane이 #Person1#의 사촌이며 의붓자매라고 말한다.
test_267,#Person1#은 Stuart 씨가 도시 마라톤에서 우승한 것을 축하합니다.
test_268,#Person2#는 멋진 스니커즈 5켤레를 사고 싶어합니다. #Person1#는 #Person2#에게 면세점에서 총 지출 금액이 $300을 넘을 수 없다고 말합니다. #Person2#는 아내를 위한 향수 한 병을 사고 싶어합니다.
test_269,#Person1#은 로밍 요금이 너무 비싸서 영국으로 전화를 할 수 없다. 홍은 현지 SIM 카드를 사용하는 것을 제안한다.
test_270,"Mr. Brown은 #Person2#에게 급여에 대해 이야기하고, #Person2#가 그들의 회사에서 월급을 받는 것에 대해 이야기합니다."
test_271,"#Person1#과 #Person2#는 Barry와 그의 형 Paul에 대해 이야기한다. 그들은 Barry가 너무 야심차고 정직하지 않다고 생각한다. #Person1#은 #Person2#가 수줍음이 많다고 생각하지만, #Person2#는 자신이 생각한 것만큼 수줍음이 많지 않을 수도 있다고 생각한다."
test_272,#Person1#은 파사디나나 아카디아에 있는 3개의 침실과 2개의 화장실이 있는 중간 크기의 집을 사고 싶어합니다. #Person2#는 며칠 내로 #Person1#에게 전화할 것입니다.
test_273,Grant 씨는 샘플을 보고 다음 주에 결정을 내리기로 했습니다.
test_274,#Person2#는 #Person1#에게 Sons로 가기 위해 두 번의 버스를 타야 한다고 말합니다.
test_275,Mr. Lee가 Mrs. Word를 집까지 태워다 준다.
test_276,#Person1#은 #Person2#의 어깨를 검사하고 어깨 엑스레이를 찍기 위해 병원에 가는 것을 제안한다.
test_277,#Person2#는 IBA 고객 서비스에 전화하여 도난당한 신용카드에 대해 도움을 청하고 있습니다.
test_278,#Person1#이 잠자리에 들고 #Person2#는 #Person1#을 깨우기 위해 저녁 준비를 시작할 것이다.
test_279,"#Person1#은 #Person2#가 중국 음식을 주문하는 것을 도와주고, #Person2#는 고추장과 밸류 밀 두 개를 추가로 요청한다. #Person2#는 #Person1#에게 음식에 대한 질문을 한다."
test_280,#Person1#과 #Person2#는 줄을 서서 음식을 주문하고 있다.
test_281,#Person1#은 Lucy에게 노래를 부르라고 요청하지만 Lucy는 Stanley를 원한다. #Person1#은 Lucy에게 Stanley를 위해 노래를 틀어달라고 요청한다.
test_282,#Person2#는 #Person1#에게 영화관이 사람들이 만나는 장소가 되어야 한다고 생각한다고 말한다.
test_283,#Person1#은 #Person2#에게 드레스를 고르는 데 도움을 주고 있다. #Person2#는 가볍고 산뜻한 하얀 드레스를 선택했다.
test_284,Joshua는 아빠에게 용돈을 달라고 하지만 아빠는 깜빡하고 있다. Joshua는 아빠에게 침대 밑에 있는 비밀 돈통을 사용하라고 제안한다.
test_285,"#Person1#과 #Person2#는 Mike의 생일 파티에 초대받았고, #Person1#은 Mike에게 전화해서 파티 시간을 물어볼 것이다."
test_286,#Person1#은 #Person2#에게 소포를 우선우편으로 보내고 보험을 들고 싶다고 말한다. #Person2#는 #Person1#에게 우표 창구와 우편환 창구를 알려준다.
test_287,"#Person1#과 #Person2#는 지진과 태풍에 대해 이야기하고 있습니다. 그들은 지진이 더 심각하다고 생각하며, 지진으로 인해 많은 사람들이 목숨을 잃었다고 말합니다."
test_288,#Person1#과 #Person2#는 비오는 날씨에 대해 이야기하고 있습니다. #Person2#는 #Person1#에게 장마가 곧 끝날 것이라고 말합니다.
test_289,#Person1#과 #Person2#는 배구 경기 끝나고 올림픽 기념품 가게에 가기로 결정했다. 그들은 가족을 위한 선물로 올림픽 마스코트를 사려고 한다.
test_290,"#Person1#은 큰 요리를 자주 하기 때문에 팬을 사고 싶어합니다. #Person2#는 #Person1#에게 알루미늄 팬을 추천하고, #Person1#은 가벼운 나무 손잡이가 있는 것을 선택합니다."
test_291,#Person1#과 #Person2#는 퇴근 후에 만나기로 계획했다.
test_292,"#Person1#은 워싱턴의 관료들이 그들의 직업을 좋아하는 이유를 이해하게 되었다. Mr. Becker는 #Person1#에게 연방 정부에서의 일에 대해 이야기하고, 그의 급여에 대해 이야기한다."
test_293,"Pete는 Henry Johnson을 만나고, 그들은 같은 도시 출신이라는 것을 알게 된다. 그들은 저녁 계획을 논의하고, 결국 저녁을 먹고 맥주를 마시러 가기로 결정한다."
test_294,Julie는 Mr. Jones에게 지난 일요일 친구들과 함께 레스토랑에서 식사한 후에 식중독이 되어 아팠다고 말한다. 그녀는 지금은 나아지고 있다.
test_295,Mike의 엄마는 오늘 오후에 친구들이 올 예정입니다. Mike는 엄마가 음료수를 사고 커피를 만들 수 있도록 도와줍니다.
test_296,"#Person1#은 #Person2#를 아파트로 데려가고, #Person2#는 버스 여행이 불편했다고 말한다. #Person1#은 #Person2#에게 건강을 신경 써야 한다고 조언한다."
test_297,#Person1#은 #Person2#에게 일에 대해 묻습니다. #Person2#는 주말에도 일할 수 있으며 여행을 좋아하고 사람들을 만나는 것을 좋아합니다. #Person2#는 외국어를 할 줄 알고 목소리가 또렷합니다.
test_298,"지미가 에이미에게 어제 피크닉을 갔다고 말한다. 그들은 베이하이 공원에 갔고, 그 후에 바에 갔다. 그들은 카페에서 만나서 책을 돌려줄 예정이다."
test_299,#Person1#은 Peter에게 차를 마시자고 제안하지만 Peter는 정원에 물을 주고 싶어한다. 그런데 비가 오기 시작한다.
test_300,#Person1#과 #Person2#는 Ken이 돌아오지 않아도 긴급 회의를 최대한 빨리 소집할 것입니다.
test_301,#Person2#는 편지를 등기로 보내고 싶어합니다. #Person1#은 #Person2#에게 7달러를 청구하고 거스름돈을 돌려줍니다.
test_302,"#Person1#은 Mr. Smith에게 감염을 치료할 약을 처방하고, 그는 약국에서 할인받을 수 있다고 말했다."
test_303,"#Person2#는 중국 공예품을 사고 싶어합니다. #Person1#은 #Person2#에게 종이 공예품, 자수, 바틱을 추천합니다. #Person2#는 자수를 보고 싶어합니다."
test_304,#Person1#이 #Person2#에게 에펠탑의 역사와 설계자에 대해 설명한다.
test_305,"#Person1#은 Brian에게 영어를 어떻게 배웠는지, 미국에 언제 왔는지, 그리고 그의 아내에 대해 물어봤다."
test_306,#Person2#는 #Person1#이 늦게 도착한 것에 대해 걱정하고 있다. #Person1#은 #Person2#를 위로한다.
test_307,"#Person1#은 #Person2#에게 그들이 하는 일에 문제가 있다고 말하지만, #Person2#는 동의하지 않는다."
test_308,#Person1#과 #Person2#는 John이 그 여자에게 푹 빠졌다고 생각한다.
test_309,"#Person1#과 #Person2#는 런던의 역사적인 장소들을 방문하고 있다. 그들은 넬슨 기념탑, 웨스트민스터 사원, 보우디카 동상, 런던 타워, 그리고 마담 투소 밀랍 인형 박물관을 방문할 예정이다."
test_310,다니엘은 #Person2#에게 그가 과학을 가장 좋아한다고 말한다. #Person2#는 이것이 의외라고 생각한다. 왜냐하면 다니엘은 항상 장난꾸러기였기 때문이다. 다니엘은 자신이 영리하다고 생각한다.
test_311,#Person2#는 #Person1#을 위해 멋진 베이비 샤워를 준비했다. #Person1#은 #Person2#와 다른 사람들의 선물을 열어보고 감사의 말을 전한다.
test_312,"#Person1#은 중국에 가고 싶어하고, #Person1#의 엄마는 동의한다."
test_313,Tim이 Karren에게 작별 인사를 하고 떠난다.
test_314,#Person2#는 Michael이 새 오토바이를 샀다는 것과 #Person2#가 자전거를 사고 싶다는 것을 #Person1#에게 말한다.
test_315,"#Person2#는 #Person1#에게 중국어 외에 영어와 프랑스어를 할 줄 알고, 영어 실력이 일반 사무직 하는 데에는 충분하다고 말했다."
test_316,앤디가 나오미에게 전화를 걸었지만 낸시가 받았습니다. 낸시는 앤디가 전화했다고 나오미에게 전할 것입니다.
test_317,#Person1#은 뉴욕 가는 비행기가 취소되었다는 것을 알게 되었습니다. #Person2#는 #Person1#에게 내일 비행기를 예약해 주고 50% 할인을 제공할 것입니다.
test_318,"#Person1#과 #Person2#는 점심으로 버거 퀸에 가기로 결정했다. 그들은 치즈버거, 밀크셰이크, 감자튀김을 먹을 예정이다. #Person2#는 살찌지 않을까 걱정하지만 #Person1#은 가끔 먹는 것이 괜찮다고 생각한다."
test_319,#Person1#은 #Person2#에게 초과 수하물 요금을 지불하라고 요청하고 라벨을 붙이라고 요청합니다.
test_320,#Person1#은 목이 마르다. #Person2#는 #Person1#에게 물을 마시라고 조언한다.
test_321,Wang Miao가 Mr. Green이 급한 일이 생겨서 내일 해외로 가야 하기 때문에 Liang 씨에게 전화를 걸어 약속을 변경하려고 합니다.
test_322,#Person1#은 #Person2#의 도움으로 에나멜 가죽 구두 한 켤레를 구입했습니다.
test_323,"Benjamin는 프로젝트 보고서를 어떻게 써야 할지 모른다. #Person1#은 Benjamin에게 보고서에 어떤 내용이 들어가야 하는지 알려주고, 마이크로소프트 워드를 사용하는 방법을 가르쳐준다."
test_324,"#Person2#는 Marty의 도움으로 피자 주문을 하고, Marty는 #Person2#에게 특별 할인 메뉴를 추천한다. #Person2#는 해산물 피자를 주문한다."
test_325,#Person1#이 #Person2#의 도움으로 저녁 식사를 주문합니다.
test_326,#Person1#이 #Person2#에게 집을 소개하고 있습니다.
test_327,"#Person2#는 #Person1#의 가게에서 산 개인 스테레오가 앞부분에 큰 스크래치가 있고, 다른 사람이 소음을 들을 수 없다고 써 있지만, 사람들이 소리를 듣고 있어서 교환을 원한다. #Person1#은 다른 모델로 교환해 줄 것이다."
test_328,#Person1#은 #Person2#에게 기숙사 보증금을 내는 것을 서둘러야 한다고 말한다. #Person2#는 기숙사가 시끄러워서 교외에서 살 수도 있다고 말한다. #Person1#은 #Person2#에게 도서관에서 공부하는 것을 제안한다.
test_329,"#Person1#과 #Person2#는 중고 서점에서 책을 사고 있습니다. #Person1#은 1893년에 누군가가 쓴 메모가 있는 책을 발견하고, #Person2#는 그것이 더 가치가 있다고 생각하지 않습니다."
test_330,"#Person1#은 #Person2#를 중앙 테이블로 안내하고, #Person2#는 친구를 기다리기 위해 20분 후에 음식을 준비하도록 #Person1#에게 요청한다."
test_331,#Person1#은 아들에게 편지를 보내고 싶어합니다. #Person2#는 #Person1#에게 배달 증명 우편을 보내는 것을 제안합니다. #Person1#은 소포를 어떻게 보내야 할지 #Person2#에게 묻습니다.
test_332,Tom이 Sally와 John에게 편지를 썼다. #Person1#이 Sally에게 편지 내용을 읽어주었다.
test_333,#Person1#과 #Person2# 모두 컴퓨터를 사고 싶어한다.
test_334,#Person1#과 #Person2#는 좋은 날씨에 대해 이야기하고 있습니다. #Person2#는 소풍을 가고 싶지만 #Person1#은 비가 올 것 같다고 생각합니다.
test_335,#Person1#은 컴퓨터에 관한 일반적인 정보를 찾고 싶어합니다. #Person2#는 #Person1#에게 잡지를 보여줄 것입니다.
test_336,"#Person2#는 프렌치 가든 레스토랑에서 #Person1#의 도움으로 물 한 병, 참치 샌드위치 하나, 야채 수프 한 그릇을 주문했습니다."
test_337,"#Person1#은 #Person2#가 레모네이드, 바비큐 윙, 그리고 베이비백 립스를 주문하는 것을 도와줍니다."
test_338,#Person1#은 #Person2#의 물과 커피 주문을 도와줍니다.
test_339,"#Person1#과 #Person2#는 서로에게 질문을 하고, 그들은 Eric과 복권에 당첨되는 것에 대해 이야기한다."
test_340,"#Person1#이 새 강아지 사진을 #Person2#에게 보여주고, #Person2#는 그것이 귀엽다고 생각한다."
test_341,#Person1#은 엄마에게 Jane 이모가 Tom에게 새 자전거를 사준 것에 대해 불평한다. #Person1#의 엄마는 #Person1#에게 버스가 오는 것을 기다리는 것에 대해 불평한다. #Person1#은 엄마를 위해 비행기를 사줄 것이다.
test_342,#Person2#는 #Person1#의 가게에서 치마를 사고 싶어합니다. #Person1#은 #Person2#에게 하나를 추천합니다. #Person2#는 가격에 놀랍니다.
test_343,"#Person2#는 #Person1#에게 #Person2#의 도시가 200년 전에 작은 마을이었지만 지금은 큰 도시가 되었다고 말한다. #Person2#는 도시가 어떻게 성장했는지 설명하고, #Person1#는 #Person2#의 도시가 오래된 역사를 가지고 있다고 생각한다."
test_344,"#Person1#과 #Person2#는 환경 문제에 대해 이야기하고 있다. 그들은 대기 오염, 열대우림 파괴, 사막화 문제에 대해 논의한다. 그들은 환경 보호를 목표로 하는 조직에 가입하는 것을 결정한다."
test_345,데니스는 #Person2#에게 온라인에서 만난 남자친구와 만나기로 했다고 말한다. #Person2#는 데니스에게 좋은 의사를 찾는 것을 제안한다.
test_346,"Nathan이 #Person1#에게 시카고에서의 실습에 대해 이야기한다. Nathan은 자신이 잘 할 수 있을 것이라고 생각하며, 그의 일에 대해 알고 있다. #Person1#은 Nathan에게 좋은 기회라고 생각한다."
